timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1771802765542,119,Confirmacion de exito logearse,200,OK,Usuarios Login/Logout 1-3,text,true,,5307,1380,3,3,https://the-internet.herokuapp.com/login,59,0,0
1771802765542,59,Confirmacion de exito logearse-0,302,Found,Usuarios Login/Logout 1-3,text,true,,1437,652,3,3,https://the-internet.herokuapp.com/secure,59,0,0
1771802765602,59,Confirmacion de exito logearse-1,200,OK,Usuarios Login/Logout 1-3,text,true,,3870,728,3,3,https://the-internet.herokuapp.com/login,59,0,0
1771802765641,117,Confirmacion de exito logearse,200,OK,Usuarios Login/Logout 1-1,text,true,,5307,1380,3,3,https://the-internet.herokuapp.com/login,59,0,0
1771802765641,59,Confirmacion de exito logearse-0,302,Found,Usuarios Login/Logout 1-1,text,true,,1437,652,3,3,https://the-internet.herokuapp.com/secure,59,0,0
1771802765700,58,Confirmacion de exito logearse-1,200,OK,Usuarios Login/Logout 1-1,text,true,,3870,728,3,3,https://the-internet.herokuapp.com/login,58,0,0
1771802765711,120,Logearse,200,OK,Usuarios Login/Logout 1-2,text,true,,5272,1481,3,3,https://the-internet.herokuapp.com/login,59,0,0
1771802765711,59,Logearse-0,303,See Other,Usuarios Login/Logout 1-2,text,true,,1416,778,3,3,https://the-internet.herokuapp.com/authenticate,59,0,0
1771802765770,61,Logearse-1,200,OK,Usuarios Login/Logout 1-2,text,true,,3856,703,3,3,https://the-internet.herokuapp.com/login,60,0,0
1771802765711,120,Logout,200,OK,Usuarios Login/Logout 1-3,text,true,,5300,1376,3,3,https://the-internet.herokuapp.com/login,59,0,0
1771802765711,59,Logout-0,302,Found,Usuarios Login/Logout 1-3,text,true,,1433,652,3,3,https://the-internet.herokuapp.com/logout,59,0,0
1771802765770,61,Logout-1,200,OK,Usuarios Login/Logout 1-3,text,true,,3867,724,3,3,https://the-internet.herokuapp.com/login,61,0,0
1771802765758,119,Logout,200,OK,Usuarios Login/Logout 1-1,text,true,,5300,1376,3,3,https://the-internet.herokuapp.com/login,59,0,0
1771802765758,60,Logout-0,302,Found,Usuarios Login/Logout 1-1,text,true,,1433,652,3,3,https://the-internet.herokuapp.com/logout,59,0,0
1771802765818,59,Logout-1,200,OK,Usuarios Login/Logout 1-1,text,true,,3867,724,3,3,https://the-internet.herokuapp.com/login,59,0,0
1771802765832,58,Página de Login,200,OK,Usuarios Login/Logout 1-3,text,true,,3147,651,2,2,https://the-internet.herokuapp.com/login,58,0,0
1771802765831,119,Confirmacion de exito logearse,200,OK,Usuarios Login/Logout 1-2,text,true,,5307,1380,2,2,https://the-internet.herokuapp.com/login,59,0,0
1771802765831,59,Confirmacion de exito logearse-0,302,Found,Usuarios Login/Logout 1-2,text,true,,1437,652,2,2,https://the-internet.herokuapp.com/secure,59,0,0
1771802765890,60,Confirmacion de exito logearse-1,200,OK,Usuarios Login/Logout 1-2,text,true,,3870,728,2,2,https://the-internet.herokuapp.com/login,60,0,0
1771802765890,121,Logearse,200,OK,Usuarios Login/Logout 1-3,text,true,,5272,1480,2,2,https://the-internet.herokuapp.com/login,60,0,0
1771802765890,60,Logearse-0,303,See Other,Usuarios Login/Logout 1-3,text,true,,1416,777,2,2,https://the-internet.herokuapp.com/authenticate,60,0,0
1771802765950,61,Logearse-1,200,OK,Usuarios Login/Logout 1-3,text,true,,3856,703,2,2,https://the-internet.herokuapp.com/login,60,0,0
1771802765951,120,Logout,200,OK,Usuarios Login/Logout 1-2,text,true,,5296,1376,2,2,https://the-internet.herokuapp.com/login,60,0,0
1771802765951,60,Logout-0,302,Found,Usuarios Login/Logout 1-2,text,true,,1433,652,2,2,https://the-internet.herokuapp.com/logout,60,0,0
1771802766011,60,Logout-1,200,OK,Usuarios Login/Logout 1-2,text,true,,3863,724,2,2,https://the-internet.herokuapp.com/login,60,0,0
1771802766072,61,Página de Login,200,OK,Usuarios Login/Logout 1-2,text,true,,3143,651,2,2,https://the-internet.herokuapp.com/login,61,0,0
1771802766011,122,Confirmacion de exito logearse,200,OK,Usuarios Login/Logout 1-3,text,true,,5299,1380,2,2,https://the-internet.herokuapp.com/login,60,0,0
1771802766011,60,Confirmacion de exito logearse-0,302,Found,Usuarios Login/Logout 1-3,text,true,,1433,652,2,2,https://the-internet.herokuapp.com/secure,60,0,0
1771802766071,62,Confirmacion de exito logearse-1,200,OK,Usuarios Login/Logout 1-3,text,true,,3866,728,2,2,https://the-internet.herokuapp.com/login,62,0,0
1771802766133,120,Logearse,200,OK,Usuarios Login/Logout 1-2,text,true,,5264,1480,2,2,https://the-internet.herokuapp.com/login,60,0,0
1771802766133,60,Logearse-0,303,See Other,Usuarios Login/Logout 1-2,text,true,,1412,777,2,2,https://the-internet.herokuapp.com/authenticate,60,0,0
1771802766193,60,Logearse-1,200,OK,Usuarios Login/Logout 1-2,text,true,,3852,703,2,2,https://the-internet.herokuapp.com/login,60,0,0
1771802766133,120,Logout,200,OK,Usuarios Login/Logout 1-3,text,true,,5292,1376,2,2,https://the-internet.herokuapp.com/login,59,0,0
1771802766133,59,Logout-0,302,Found,Usuarios Login/Logout 1-3,text,true,,1429,652,2,2,https://the-internet.herokuapp.com/logout,59,0,0
1771802766193,60,Logout-1,200,OK,Usuarios Login/Logout 1-3,text,true,,3863,724,2,2,https://the-internet.herokuapp.com/login,60,0,0
1771802766253,59,Página de Login,200,OK,Usuarios Login/Logout 1-3,text,true,,3143,651,2,2,https://the-internet.herokuapp.com/login,59,0,0
1771802766253,121,Confirmacion de exito logearse,200,OK,Usuarios Login/Logout 1-2,text,true,,5299,1380,2,2,https://the-internet.herokuapp.com/login,59,0,0
1771802766253,59,Confirmacion de exito logearse-0,302,Found,Usuarios Login/Logout 1-2,text,true,,1433,652,2,2,https://the-internet.herokuapp.com/secure,59,0,0
1771802766312,62,Confirmacion de exito logearse-1,200,OK,Usuarios Login/Logout 1-2,text,true,,3866,728,2,2,https://the-internet.herokuapp.com/login,62,0,0
1771802766312,118,Logearse,200,OK,Usuarios Login/Logout 1-3,text,true,,5264,1481,2,2,https://the-internet.herokuapp.com/login,59,0,0
1771802766312,59,Logearse-0,303,See Other,Usuarios Login/Logout 1-3,text,true,,1412,778,2,2,https://the-internet.herokuapp.com/authenticate,59,0,0
1771802766372,58,Logearse-1,200,OK,Usuarios Login/Logout 1-3,text,true,,3852,703,2,2,https://the-internet.herokuapp.com/login,58,0,0
1771802766374,117,Logout,200,OK,Usuarios Login/Logout 1-2,text,true,,5292,1376,2,2,https://the-internet.herokuapp.com/login,58,0,0
1771802766374,58,Logout-0,302,Found,Usuarios Login/Logout 1-2,text,true,,1429,652,2,2,https://the-internet.herokuapp.com/logout,58,0,0
1771802766432,59,Logout-1,200,OK,Usuarios Login/Logout 1-2,text,true,,3863,724,2,2,https://the-internet.herokuapp.com/login,59,0,0
1771802766430,119,Confirmacion de exito logearse,200,OK,Usuarios Login/Logout 1-3,text,true,,5299,1380,2,2,https://the-internet.herokuapp.com/login,59,0,0
1771802766430,59,Confirmacion de exito logearse-0,302,Found,Usuarios Login/Logout 1-3,text,true,,1433,652,2,2,https://the-internet.herokuapp.com/secure,59,0,0
1771802766489,60,Confirmacion de exito logearse-1,200,OK,Usuarios Login/Logout 1-3,text,true,,3866,728,2,2,https://the-internet.herokuapp.com/login,60,0,0
1771802766492,59,Página de Login,200,OK,Usuarios Login/Logout 1-2,text,true,,3143,651,2,2,https://the-internet.herokuapp.com/login,59,0,0
1771802766549,119,Logout,200,OK,Usuarios Login/Logout 1-3,text,true,,5292,1376,2,2,https://the-internet.herokuapp.com/login,58,0,0
1771802766549,58,Logout-0,302,Found,Usuarios Login/Logout 1-3,text,true,,1429,652,2,2,https://the-internet.herokuapp.com/logout,58,0,0
1771802766607,61,Logout-1,200,OK,Usuarios Login/Logout 1-3,text,true,,3863,724,2,2,https://the-internet.herokuapp.com/login,61,0,0
1771802766551,119,Logearse,200,OK,Usuarios Login/Logout 1-2,text,true,,5264,1480,2,2,https://the-internet.herokuapp.com/login,60,0,0
1771802766551,60,Logearse-0,303,See Other,Usuarios Login/Logout 1-2,text,true,,1412,777,2,2,https://the-internet.herokuapp.com/authenticate,60,0,0
1771802766611,59,Logearse-1,200,OK,Usuarios Login/Logout 1-2,text,true,,3852,703,2,2,https://the-internet.herokuapp.com/login,59,0,0
1771802766669,63,Página de Login,200,OK,Usuarios Login/Logout 1-3,text,true,,3143,651,2,2,https://the-internet.herokuapp.com/login,63,0,0
1771802766670,121,Confirmacion de exito logearse,200,OK,Usuarios Login/Logout 1-2,text,true,,5299,1380,2,2,https://the-internet.herokuapp.com/login,62,0,0
1771802766670,62,Confirmacion de exito logearse-0,302,Found,Usuarios Login/Logout 1-2,text,true,,1433,652,2,2,https://the-internet.herokuapp.com/secure,62,0,0
1771802766732,59,Confirmacion de exito logearse-1,200,OK,Usuarios Login/Logout 1-2,text,true,,3866,728,2,2,https://the-internet.herokuapp.com/login,59,0,0
1771802766738,119,Logearse,200,OK,Usuarios Login/Logout 1-3,text,true,,5264,1480,2,2,https://the-internet.herokuapp.com/login,59,0,0
1771802766738,59,Logearse-0,303,See Other,Usuarios Login/Logout 1-3,text,true,,1412,777,2,2,https://the-internet.herokuapp.com/authenticate,59,0,0
1771802766797,60,Logearse-1,200,OK,Usuarios Login/Logout 1-3,text,true,,3852,703,2,2,https://the-internet.herokuapp.com/login,60,0,0
1771802766791,121,Logout,200,OK,Usuarios Login/Logout 1-2,text,true,,5292,1376,2,2,https://the-internet.herokuapp.com/login,60,0,0
1771802766791,60,Logout-0,302,Found,Usuarios Login/Logout 1-2,text,true,,1429,652,2,2,https://the-internet.herokuapp.com/logout,60,0,0
1771802766852,60,Logout-1,200,OK,Usuarios Login/Logout 1-2,text,true,,3863,724,2,2,https://the-internet.herokuapp.com/login,60,0,0
1771802766857,123,Confirmacion de exito logearse,200,OK,Usuarios Login/Logout 1-3,text,true,,5299,1380,1,1,https://the-internet.herokuapp.com/login,62,0,0
1771802766857,62,Confirmacion de exito logearse-0,302,Found,Usuarios Login/Logout 1-3,text,true,,1433,652,1,1,https://the-internet.herokuapp.com/secure,62,0,0
1771802766919,61,Confirmacion de exito logearse-1,200,OK,Usuarios Login/Logout 1-3,text,true,,3866,728,1,1,https://the-internet.herokuapp.com/login,61,0,0
1771802766981,120,Logout,200,OK,Usuarios Login/Logout 1-3,text,true,,5300,1376,1,1,https://the-internet.herokuapp.com/login,60,0,0
1771802766981,60,Logout-0,302,Found,Usuarios Login/Logout 1-3,text,true,,1429,652,1,1,https://the-internet.herokuapp.com/logout,60,0,0
1771802767042,59,Logout-1,200,OK,Usuarios Login/Logout 1-3,text,true,,3871,724,1,1,https://the-internet.herokuapp.com/login,59,0,0
1771802767102,60,Página de Login,200,OK,Usuarios Login/Logout 1-3,text,true,,3151,651,1,1,https://the-internet.herokuapp.com/login,60,0,0
1771802767162,120,Logearse,200,OK,Usuarios Login/Logout 1-3,text,true,,5280,1480,1,1,https://the-internet.herokuapp.com/login,59,0,0
1771802767162,59,Logearse-0,303,See Other,Usuarios Login/Logout 1-3,text,true,,1420,777,1,1,https://the-internet.herokuapp.com/authenticate,59,0,0
1771802767222,60,Logearse-1,200,OK,Usuarios Login/Logout 1-3,text,true,,3860,703,1,1,https://the-internet.herokuapp.com/login,60,0,0
1771802767282,120,Confirmacion de exito logearse,200,OK,Usuarios Login/Logout 1-3,text,true,,5315,1380,1,1,https://the-internet.herokuapp.com/login,60,0,0
1771802767282,60,Confirmacion de exito logearse-0,302,Found,Usuarios Login/Logout 1-3,text,true,,1441,652,1,1,https://the-internet.herokuapp.com/secure,60,0,0
1771802767342,60,Confirmacion de exito logearse-1,200,OK,Usuarios Login/Logout 1-3,text,true,,3874,728,1,1,https://the-internet.herokuapp.com/login,60,0,0
1771802767403,119,Logout,200,OK,Usuarios Login/Logout 1-3,text,true,,5308,1376,1,1,https://the-internet.herokuapp.com/login,60,0,0
1771802767403,60,Logout-0,302,Found,Usuarios Login/Logout 1-3,text,true,,1437,652,1,1,https://the-internet.herokuapp.com/logout,60,0,0
1771802767463,59,Logout-1,200,OK,Usuarios Login/Logout 1-3,text,true,,3871,724,1,1,https://the-internet.herokuapp.com/login,59,0,0
1771802767522,59,Página de Login,200,OK,Usuarios Login/Logout 1-3,text,true,,3151,651,1,1,https://the-internet.herokuapp.com/login,59,0,0
1771802767581,119,Logearse,200,OK,Usuarios Login/Logout 1-3,text,true,,5280,1481,1,1,https://the-internet.herokuapp.com/login,60,0,0
1771802767581,60,Logearse-0,303,See Other,Usuarios Login/Logout 1-3,text,true,,1420,778,1,1,https://the-internet.herokuapp.com/authenticate,60,0,0
1771802767641,59,Logearse-1,200,OK,Usuarios Login/Logout 1-3,text,true,,3860,703,1,1,https://the-internet.herokuapp.com/login,59,0,0
1771802767733,118,Confirmacion de exito logearse,200,OK,Usuarios Login/Logout 1-3,text,true,,5315,1380,1,1,https://the-internet.herokuapp.com/login,58,0,0
1771802767733,58,Confirmacion de exito logearse-0,302,Found,Usuarios Login/Logout 1-3,text,true,,1441,652,1,1,https://the-internet.herokuapp.com/secure,58,0,0
1771802767791,60,Confirmacion de exito logearse-1,200,OK,Usuarios Login/Logout 1-3,text,true,,3874,728,1,1,https://the-internet.herokuapp.com/login,60,0,0
1771802767852,118,Logout,200,OK,Usuarios Login/Logout 1-3,text,true,,5308,1376,1,1,https://the-internet.herokuapp.com/login,58,0,0
1771802767852,58,Logout-0,302,Found,Usuarios Login/Logout 1-3,text,true,,1437,652,1,1,https://the-internet.herokuapp.com/logout,58,0,0
1771802767910,60,Logout-1,200,OK,Usuarios Login/Logout 1-3,text,true,,3871,724,1,1,https://the-internet.herokuapp.com/login,60,0,0
